Started,Ended,TotalEnergy,ConnectedTime,ChargeTime,MaxPower
2018-12-07 19:23:37,2018-12-08 08:42:13,55660,13.31,5.3342,10876
2018-12-08 06:47:37,2018-12-08 08:40:49,3323,1.8867,1.0017,3556
2018-12-08 07:09:23,2018-12-08 13:05:16,9052,5.9314,3.7339,3240
2018-12-08 07:37:07,2018-12-08 11:06:44,8720,3.4936,2.9922,3207
2018-12-08 08:20:16,2018-12-08 12:13:49,7290,3.8925,2.1622,3600
2018-12-08 08:46:00,2018-12-08 10:04:19,4320,1.31,1.3,3375
2018-12-08 09:04:12,2018-12-08 12:12:04,7540,3.1311,2.4167,3600
2018-12-08 09:13:09,2018-12-08 11:20:43,6666,2.1261,2.0042,3556
2018-12-08 10:14:24,2018-12-08 12:34:58,8015,2.3428,2.3261,3480
2018-12-08 10:23:45,2018-12-08 11:59:13,13200,1.59,1.59,9880
2018-12-08 11:59:56,2018-12-08 14:45:23,14370,2.7575,2.7575,8864
2018-12-08 12:07:05,2018-12-08 14:25:30,7744,2.3069,2.3069,3376
2018-12-08 12:33:22,2018-12-08 16:26:04,4004,3.8783,1.2517,3524
2018-12-08 12:38:55,2018-12-08 17:44:24,11279,5.0914,3.5003,3367
2018-12-08 12:54:47,2018-12-08 13:40:15,2518,0.7578,0.7578,3351
2018-12-08 12:55:35,2018-12-08 16:14:09,6289,3.3094,2.5736,3440
2018-12-08 13:22:43,2018-12-08 23:11:54,11591,9.82,3.75,3560
2018-12-08 13:58:26,2018-12-08 14:31:00,2321,0.54,0.54,4283
2018-12-08 14:11:27,2018-12-08 14:47:25,1979,0.5994,0.5994,3348
2018-12-08 15:00:34,2018-12-08 18:08:09,9098,3.1264,3.1264,3276
2018-12-08 15:33:06,2018-12-08 16:43:56,3810,1.18,1.18,3284
2018-12-08 15:34:16,2018-12-09 08:51:01,45440,17.2792,5.8139,8187
2018-12-08 15:45:52,2018-12-09 07:00:33,10245,15.2447,4.2622,3197
2018-12-08 15:51:45,2018-12-09 00:26:16,5550,8.58,1.88,3548
2018-12-08 17:15:00,2018-12-08 22:16:31,6850,5.0253,2.75,3320
2018-12-08 17:53:20,2018-12-08 19:06:18,4403,1.2161,1.1994,3644
2018-12-08 23:02:25,2018-12-09 09:04:30,9217,10.0347,3.5083,3249
2018-12-09 07:04:19,2018-12-09 14:13:17,4265,7.1494,1.7503,2680
2018-12-09 07:30:45,2018-12-09 16:45:46,9024,9.2503,3.5008,3272
2018-12-09 07:31:02,2018-12-09 10:44:11,8829,3.2192,3.2192,3190
2018-12-09 07:54:23,2018-12-09 11:13:16,8344,3.3147,2.4833,3480
2018-12-09 07:55:16,2018-12-09 16:20:34,6921,8.4217,2.2344,3570
2018-12-09 08:25:59,2018-12-09 16:45:43,8948,8.3289,3.0125,3323
2018-12-09 08:31:19,2018-12-09 11:01:41,7420,2.5061,2.1447,3600
2018-12-09 08:45:23,2018-12-09 10:48:04,6606,2.0447,2.0447,3353
2018-12-09 10:07:39,2018-12-09 14:48:28,14970,4.6803,4.3725,4360
2018-12-09 10:50:34,2018-12-09 12:01:19,3920,1.1792,1.1792,3360
2018-12-09 11:33:02,2018-12-09 14:43:49,8554,3.1797,3.1797,3188
2018-12-09 11:42:04,2018-12-09 20:16:53,19619,8.5803,5.7503,3708
2018-12-09 12:15:35,2018-12-09 13:59:03,5814,1.7244,1.7244,3388
2018-12-09 12:18:57,2018-12-09 15:43:33,11660,3.41,3.41,3480
2018-12-09 13:29:40,2018-12-09 15:35:10,6980,2.09,2.09,3708
2018-12-09 13:30:27,2018-12-09 21:31:34,22471,8.02,7,3480
2018-12-09 13:52:38,2018-12-09 19:12:42,9131,5.3344,3.0003,3360
2018-12-09 14:28:49,2018-12-09 18:15:39,10126,3.7806,3.5003,3216
2018-12-09 14:37:37,2018-12-09 17:21:32,21071,2.73,2.25,10600
2018-12-09 14:53:28,2018-12-09 15:04:46,621,0.1883,0.1883,3297
2018-12-09 14:53:47,2018-12-10 05:13:32,8328,14.3292,3.5103,3277
2018-12-09 15:55:39,2018-12-10 12:43:30,83160,20.8,8.91,10440
2018-12-09 16:30:35,2018-12-10 07:02:08,9801,14.5258,3.9903,3440
2018-12-09 16:50:23,2018-12-10 07:40:02,6900,14.8275,2.9106,3240
2018-12-09 17:01:42,2018-12-10 12:53:46,7881,19.8678,2.515,3461
2018-12-09 17:13:21,2018-12-09 21:58:49,8888,4.7578,3.0003,3160
2018-12-09 17:35:21,2018-12-09 22:23:09,4210,4.7967,1.5003,3524
2018-12-09 18:56:30,2018-12-10 07:17:22,10000,12.3478,4.2642,3262
2018-12-09 20:05:17,2018-12-09 20:36:44,4598,0.5242,0.5242,8858
2018-12-10 07:48:18,2018-12-10 16:54:54,11587,9.11,3.7503,3393
2018-12-10 08:16:27,2018-12-10 20:22:29,14299,12.1006,4.2503,3668
2018-12-10 08:30:47,2018-12-10 12:45:38,8363,4.2475,2.4833,3492
2018-12-10 08:53:15,2018-12-10 10:56:50,6271,2.0597,2.0597,3280
2018-12-10 09:16:08,2018-12-10 10:23:44,3990,1.13,1.13,3600
2018-12-10 09:35:31,2018-12-10 09:40:54,240,0.0897,0.0897,2944
2018-12-10 09:46:38,2018-12-10 15:13:38,20762,5.45,3.0003,8880
2018-12-10 09:57:39,2018-12-10 11:58:25,6479,2.0128,2.0128,3400
2018-12-10 11:40:21,2018-12-10 13:17:47,2990,1.6239,1.6239,2325
2018-12-10 12:00:00,2018-12-10 13:59:35,7180,1.9931,1.9931,3653
2018-12-10 12:58:05,2018-12-10 13:49:47,3120,0.8617,0.8617,3760
2018-12-10 14:06:53,2018-12-10 15:07:01,3491,1.0022,1.0022,3524
2018-12-10 14:21:16,2018-12-10 15:36:45,2760,1.2581,1.2581,3186
2018-12-10 14:54:28,2018-12-10 15:16:13,3280,0.36,0.36,9403
2018-12-10 15:13:40,2018-12-10 18:29:01,10942,3.2558,3.2558,3380
2018-12-10 16:34:42,2018-12-11 07:56:02,10049,15.3556,4.5144,3197
2018-12-10 17:04:47,2018-12-10 18:42:29,5680,1.6283,1.6283,3520
2018-12-10 18:03:02,2018-12-10 19:24:58,4588,1.3656,1.3656,3376
2018-12-10 19:36:19,2018-12-10 21:48:52,17820,2.2092,2.2092,8154
2018-12-10 21:49:22,2018-12-11 07:39:08,10620,9.8294,1.4939,8147
2018-12-11 07:05:38,2018-12-11 11:57:15,7770,4.86,3.25,3320
2018-12-11 07:22:15,2018-12-11 11:20:42,9230,3.9742,2.7333,3540
2018-12-11 07:31:40,2018-12-11 16:28:29,11551,8.9469,3.5003,3392
2018-12-11 07:47:01,2018-12-11 16:50:43,11580,9.0617,3.7503,3391
2018-12-11 09:00:48,2018-12-11 14:01:37,2812,5.0136,1.4833,2310
2018-12-11 09:54:12,2018-12-11 10:57:50,3443,1.0606,1.0606,3437
2018-12-11 10:01:06,2018-12-11 10:20:33,1114,0.3242,0.3242,3449
2018-12-11 10:59:57,2018-12-11 11:48:15,2710,0.805,0.805,3404
2018-12-11 11:36:06,2018-12-11 12:03:23,1910,0.45,0.45,4238
2018-12-11 11:45:52,2018-12-11 15:34:58,7133,3.8183,1.5003,7646
2018-12-11 11:51:55,2018-12-11 17:29:45,9714,5.6306,3.7503,3276
2018-12-11 12:57:07,2018-12-11 13:46:10,1792,0.8175,0.8175,2964
2018-12-11 13:38:35,2018-12-11 13:39:03,15,0.0078,0,0
2018-12-11 13:48:58,2018-12-11 16:34:37,10133,2.7608,2.7608,3696
2018-12-11 14:04:17,2018-12-11 16:05:11,6330,2.015,1.9972,3564
2018-12-11 14:54:54,2018-12-11 17:21:06,7420,2.4367,2.435,3120
2018-12-11 14:55:00,2018-12-12 09:11:17,50420,18.2714,6.8328,7720
2018-12-11 15:24:41,2018-12-11 17:11:23,2382,1.7783,1.4442,3204
2018-12-11 16:39:11,2018-12-11 17:20:34,7170,0.69,0.69,10563
2018-12-11 16:43:23,2018-12-11 21:19:12,7060,4.5969,2.0269,3560
2018-12-11 17:02:11,2018-12-13 06:20:32,12630,37.3058,6.0558,3240
2018-12-11 17:25:47,2018-12-12 06:56:18,9949,13.5086,4.0703,3440
2018-12-11 17:33:19,2018-12-12 08:48:52,11762,15.2592,7.7814,9931
2018-12-11 17:42:32,2018-12-12 10:05:36,9306,16.3844,3.7575,3237
2018-12-11 18:24:49,2018-12-11 18:43:05,934,0.3044,0.2878,3180
2018-12-11 18:32:26,2018-12-12 07:59:47,44270,13.4558,6.2314,8178
2018-12-11 18:46:18,2018-12-12 07:56:47,11502,13.1747,3.7586,3396
2018-12-11 19:02:52,2018-12-12 08:02:21,60530,12.9914,5.7328,10824
2018-12-12 04:43:41,2018-12-12 18:34:24,3520,13.8453,1.5003,2709
2018-12-12 06:36:57,2018-12-12 08:55:43,1641,2.3128,0.5006,3400
2018-12-12 07:10:23,2018-12-12 11:40:39,7790,4.5,3.25,3360
2018-12-12 07:12:31,2018-12-12 07:15:02,121,0.0419,0.0419,2885
2018-12-12 07:26:18,2018-12-12 07:43:50,65,0.2922,0.2922,243
2018-12-12 07:44:47,2018-12-12 10:14:55,7862,2.5022,2.5022,3283
2018-12-12 07:47:21,2018-12-12 16:30:29,11477,8.7189,3.5003,3388
2018-12-12 08:14:42,2018-12-12 17:49:01,6729,9.5719,2,3560
2018-12-12 08:21:07,2018-12-13 11:55:40,9338,27.5758,4.1392,3229
2018-12-12 08:23:08,2018-12-12 08:57:48,1911,0.5778,0.5611,3420
2018-12-12 08:27:27,2018-12-12 13:36:47,9430,5.1556,3.2336,3148
2018-12-12 08:39:33,2018-12-12 09:17:42,2189,0.6358,0.6358,3492
2018-12-12 08:44:45,2018-12-12 13:44:12,16950,4.9908,4.75,4400
2018-12-12 08:46:37,2018-12-12 10:12:49,5081,1.4367,1.4367,3560
2018-12-12 09:03:14,2018-12-12 12:54:25,24479,3.8531,2.2503,11116
2018-12-12 09:24:39,2018-12-12 14:44:18,6870,5.3275,3.3394,3360
2018-12-12 09:40:03,2018-12-12 16:15:29,9182,6.5906,3.4833,3252
2018-12-12 09:43:40,2018-12-12 10:11:55,1567,0.4708,0.4542,3456
2018-12-12 09:58:10,2018-12-12 15:12:08,12478,5.2328,3.9833,3360
2018-12-12 10:55:10,2018-12-12 12:29:23,5280,1.57,1.57,3480
2018-12-12 11:24:32,2018-12-12 12:22:42,3003,0.9694,0.9528,3150
2018-12-12 11:26:57,2018-12-12 13:59:22,7420,2.5403,2.1342,3600
2018-12-12 12:05:36,2018-12-12 17:15:23,9890,5.1631,4.0003,3400
2018-12-12 12:56:10,2018-12-13 11:44:02,12308,22.7978,3.7583,3353
2018-12-12 13:40:32,2018-12-12 16:41:20,10871,3.01,3.01,4091
2018-12-12 14:36:05,2018-12-12 18:34:11,17943,3.9683,3.7503,6772
2018-12-12 15:11:19,2018-12-12 20:47:18,13380,5.5997,4.9928,3167
2018-12-12 15:31:38,2018-12-12 16:13:32,1949,0.7,0.7,2840
2018-12-12 16:07:07,2018-12-13 07:13:05,10200,15.0994,4.2603,3277
2018-12-12 16:34:31,2018-12-12 17:16:19,2300,0.7,0.7,3320
2018-12-12 17:13:42,2018-12-12 21:51:31,12690,4.6303,3.7503,3708
2018-12-12 18:52:36,2018-12-12 21:31:59,8295,2.6564,2.6564,3184
2018-12-12 20:00:49,2018-12-13 06:47:15,10537,10.7739,5.7503,3424
2018-12-13 04:39:39,2018-12-13 18:08:29,5098,13.4806,2.0003,2720
2018-12-13 06:26:56,2018-12-13 15:29:47,9741,9.0475,2.8011,3760
2018-12-13 06:36:17,2018-12-13 08:57:22,6645,2.3514,2.0847,3323
2018-12-13 07:16:42,2018-12-13 11:05:50,7690,3.82,3.25,3360
2018-12-13 07:30:11,2018-12-13 12:30:07,6480,5,2.17,3480
2018-12-13 07:46:28,2018-12-13 17:11:25,25469,9.42,8.25,3680
2018-12-13 07:50:27,2018-12-13 09:27:42,1213,1.6208,0.4833,3060
2018-12-13 07:52:59,2018-12-13 10:47:27,2140,2.91,1.37,3078
2018-12-13 08:04:49,2018-12-13 11:02:11,22961,2.96,2.96,8000
2018-12-13 08:05:01,2018-12-13 11:50:23,19480,3.7561,3.0003,8884
2018-12-13 08:13:52,2018-12-13 16:23:53,8987,8.1669,2.7503,3652
2018-12-13 08:28:56,2018-12-13 12:32:52,9569,4.0656,3.0178,4400
2018-12-13 08:35:45,2018-12-13 16:15:28,12230,7.6619,3.7358,3375
2018-12-13 09:12:35,2018-12-13 11:43:51,10110,2.52,2.52,4010
2018-12-13 09:53:44,2018-12-13 14:44:17,5445,4.8425,2.5139,3266
2018-12-13 10:06:01,2018-12-13 17:12:47,8065,7.1128,2.4844,3532
2018-12-13 10:22:34,2018-12-13 16:28:59,7493,6.1069,2.2339,3570
2018-12-13 10:26:13,2018-12-13 13:56:26,7080,3.5036,2.0631,3560
2018-12-13 11:04:25,2018-12-13 16:08:49,8390,5.0733,3.4261,3324
2018-12-13 11:39:09,2018-12-13 15:03:44,7700,3.4097,2.6667,3600
2018-12-13 12:38:39,2018-12-13 13:31:08,2851,0.87,0.87,3320
2018-12-13 13:02:45,2018-12-13 15:08:53,16380,2.1,2.1,12334
2018-12-13 13:05:56,2018-12-13 16:14:28,4460,3.14,1.58,3478
2018-12-13 13:13:25,2018-12-13 19:03:56,59540,5.84,5.84,10440
2018-12-13 13:14:32,2018-12-13 16:22:15,8871,3.1286,3.1119,3240
2018-12-13 13:32:01,2018-12-13 13:57:55,1308,0.4317,0.4317,3123
2018-12-13 13:53:03,2018-12-13 14:14:48,4521,0.3625,0.3625,13014
2018-12-13 14:14:40,2018-12-13 15:31:42,1883,1.2839,1.0003,3326
2018-12-13 14:33:06,2018-12-13 15:42:13,4180,1.15,1.15,3629
2018-12-13 14:51:22,2018-12-13 16:19:18,4638,1.4656,1.4656,3194
2018-12-13 15:53:16,2018-12-13 17:52:14,2840,1.9828,1.4967,2325
2018-12-13 16:36:31,2018-12-13 17:40:02,3710,1.0586,1.0586,3600
2018-12-13 16:49:40,2018-12-13 19:50:37,10120,3.0158,3.0158,3364
2018-12-13 16:52:24,2018-12-13 22:01:04,8000,5.1444,3.1264,3457
2018-12-13 16:54:16,2018-12-14 06:33:51,6500,13.6597,3.0956,3400
2018-12-13 17:18:38,2018-12-13 20:30:28,2380,3.2,0.94,3640
2018-12-13 17:20:37,2018-12-13 19:32:18,7681,2.19,2.19,3500
2018-12-13 17:42:03,2018-12-13 19:55:20,4770,2.2214,2.2214,3320
2018-12-13 17:43:18,2018-12-13 21:05:51,23270,3.38,2.86,10680
2018-12-13 17:50:27,2018-12-14 09:09:16,6527,15.3136,3.0178,3230
2018-12-13 18:38:00,2018-12-13 20:54:31,6510,2.28,2.03,3360
2018-12-13 18:53:03,2018-12-14 07:12:52,10293,12.3303,5.1122,3226
2018-12-13 19:15:35,2018-12-14 07:51:38,44730,12.6008,5.7328,8227
2018-12-13 19:47:05,2018-12-14 06:35:39,11080,10.8094,4.7153,3240
2018-12-13 20:35:25,2018-12-14 10:20:23,10220,13.7494,4.26,3353
2018-12-13 21:25:22,2018-12-14 15:25:17,12040,17.9986,3.7333,3360
2018-12-14 04:39:15,2018-12-14 18:03:16,5190,13.4,1.6,3520
2018-12-14 07:01:59,2018-12-14 08:40:53,9810,1.65,1.4,7120
2018-12-14 07:29:03,2018-12-14 15:05:01,10890,7.5994,3.5,3360
2018-12-14 07:29:53,2018-12-14 16:34:09,7790,9.07,9.07,859
2018-12-14 07:39:47,2018-12-14 16:45:25,12152,9.0939,3.7336,3364
2018-12-14 08:40:25,2018-12-14 10:37:18,6380,1.9481,1.9481,3360
2018-12-14 08:47:32,2018-12-14 12:23:56,8625,3.6067,2.7333,3484
2018-12-14 09:16:28,2018-12-14 09:34:51,1012,0.3064,0.3064,3344
2018-12-14 09:26:31,2018-12-14 17:18:18,12883,7.8631,3.9833,3360
2018-12-14 10:54:27,2018-12-14 15:14:21,10611,4.33,2.25,7120
2018-12-14 11:59:27,2018-12-14 14:18:44,7795,2.3214,2.3214,3372
2018-12-14 12:37:48,2018-12-14 14:05:21,4710,1.4592,1.4592,3280
2018-12-14 12:48:01,2018-12-14 16:19:36,13150,3.53,3.53,3874
2018-12-14 13:48:54,2018-12-14 16:11:48,7254,2.3817,2.3817,3194
2018-12-14 14:06:45,2018-12-14 14:44:13,2189,0.62,0.62,3578
2018-12-14 14:38:04,2018-12-14 19:18:32,49560,4.6744,4.6744,10704
2018-12-14 14:52:15,2018-12-15 07:22:43,70130,16.5078,9.1289,13069
2018-12-14 16:56:25,2018-12-14 21:32:52,6780,4.6075,2.8097,3240
2018-12-14 18:15:54,2018-12-15 06:29:48,10839,12.2317,4.7317,3240
2018-12-14 19:20:37,2018-12-15 07:35:16,14870,12.2442,1.4956,10704
2018-12-14 19:51:08,2018-12-15 06:42:32,8252,10.8567,10.8567,3206
2018-12-14 19:56:46,2018-12-16 08:12:12,16111,36.2572,6.0539,3480
2018-12-14 20:52:31,2018-12-14 21:48:07,7129,0.93,0.93,7760
2018-12-15 04:38:41,2018-12-15 15:46:58,5460,11.14,1.86,3440
2018-12-15 07:09:14,2018-12-15 15:51:55,7491,8.7114,2.2342,3540
2018-12-15 07:31:14,2018-12-15 08:16:06,2290,0.7478,0.7478,3404
2018-12-15 07:33:33,2018-12-15 11:36:36,9069,4.0508,3.4969,3164
2018-12-15 07:40:55,2018-12-15 14:41:20,12029,7.0069,3.8181,3360
2018-12-15 07:45:22,2018-12-15 09:50:27,1509,2.0847,0.7411,3441
2018-12-15 07:55:56,2018-12-15 12:56:30,17354,5.0094,3.2503,8878
2018-12-15 08:13:17,2018-12-15 09:16:13,3560,1.0489,1.0489,3492
2018-12-15 08:26:28,2018-12-15 18:21:33,7764,9.9181,2.4833,3480
2018-12-15 09:08:47,2018-12-15 11:13:52,6575,2.0847,2.0847,3340
2018-12-15 10:04:24,2018-12-15 14:26:27,8261,4.3675,3.2503,3152
2018-12-15 10:12:48,2018-12-15 14:38:40,12810,4.43,4.43,3480
2018-12-15 10:43:50,2018-12-15 14:50:27,12010,4.1103,1.4956,8138
2018-12-15 12:04:44,2018-12-15 14:18:30,7830,2.2294,2.225,3600
2018-12-15 13:21:30,2018-12-15 15:47:00,8044,2.425,2.425,3328
2018-12-15 13:21:34,2018-12-15 19:12:38,11776,5.8511,3.7503,3384
2018-12-15 13:26:00,2018-12-15 15:08:53,7339,1.7147,1.7147,4440
2018-12-15 14:11:11,2018-12-15 15:05:23,3025,0.9033,0.9033,3372
2018-12-15 14:29:47,2018-12-15 17:36:16,1360,3.11,0.25,5320
2018-12-15 14:38:06,2018-12-15 15:55:51,2650,1.2958,1.2958,2325
2018-12-15 14:46:30,2018-12-15 16:58:08,7730,2.1939,2.1939,3638
2018-12-15 14:48:09,2018-12-15 21:51:03,26446,7.0483,6.7953,4044
2018-12-15 15:02:25,2018-12-15 16:36:51,4580,1.5739,1.5739,3360
2018-12-15 15:06:29,2018-12-15 17:12:25,6751,2.0989,2.0989,3376
2018-12-15 15:13:13,2018-12-15 17:50:19,26730,2.62,2.62,10320
2018-12-15 15:19:23,2018-12-15 17:18:17,6220,1.9817,1.9817,3216
2018-12-15 16:31:32,2018-12-16 07:14:41,10040,14.7192,4.4744,3240
2018-12-15 17:18:20,2018-12-16 06:41:28,11000,13.3856,4.6944,3240
2018-12-15 17:27:14,2018-12-15 21:33:32,12589,4.105,3.9836,3348
2018-12-15 17:51:04,2018-12-15 20:15:00,7985,2.3989,2.3989,3344
2018-12-15 18:04:23,2018-12-15 18:38:06,6451,0.56,0.56,11566
2018-12-15 18:13:39,2018-12-16 09:10:56,5791,14.9547,3.0231,3143
2018-12-15 18:45:34,2018-12-15 19:06:24,1080,0.3472,0.3472,3240
2018-12-15 20:48:34,2018-12-16 08:43:23,35490,11.9136,4.4869,8196
2018-12-16 06:28:29,2018-12-16 16:46:09,9001,10.2944,3.4833,3252
2018-12-16 06:44:30,2018-12-16 11:08:55,2693,4.4069,1.4836,2310
2018-12-16 08:13:38,2018-12-16 12:31:04,11720,4.2906,3.5228,4400
2018-12-16 08:14:57,2018-12-16 15:53:26,10292,7.6414,3.2503,3288
2018-12-16 08:47:01,2018-12-16 10:11:20,11360,1.4053,1.4053,8147
2018-12-16 09:37:06,2018-12-16 10:53:23,3550,1.2714,1.0483,3600
2018-12-16 09:50:58,2018-12-16 11:07:00,4450,1.2672,1.2672,3600
2018-12-16 10:27:04,2018-12-16 11:14:45,2850,0.79,0.79,3640
2018-12-16 10:39:10,2018-12-16 10:58:05,1330,0.32,0.31,4311
2018-12-16 10:41:41,2018-12-18 19:20:21,7220,56.6444,3.0553,3240
2018-12-16 10:42:12,2018-12-16 22:47:57,5450,12.1,1.8,3440
2018-12-16 11:07:36,2018-12-16 13:56:34,8110,2.82,2.82,3120
2018-12-16 11:26:53,2018-12-16 12:20:53,338,0.9,0.9,767
2018-12-16 11:59:59,2018-12-17 07:33:43,33170,19.56,10,3840
2018-12-16 12:08:05,2018-12-16 18:40:48,8985,6.5453,3.0003,3368
2018-12-16 12:14:14,2018-12-16 15:35:38,12070,3.36,3.36,3640
2018-12-16 12:33:52,2018-12-16 15:40:59,8980,3.1186,3.1186,3400
2018-12-16 14:25:55,2018-12-16 15:11:28,2521,0.7592,0.7592,3360
2018-12-16 14:34:09,2018-12-16 20:55:55,13131,6.3628,3.9308,4400
2018-12-16 16:25:17,2018-12-16 17:20:55,3105,0.9272,0.9272,3372
2018-12-16 16:55:55,2018-12-16 18:47:30,6550,1.8597,1.8597,3600
2018-12-16 17:07:09,2018-12-17 09:09:48,9591,16.0442,3.6308,3240
2018-12-16 17:37:47,2018-12-16 20:08:48,8547,2.5169,2.5003,3412
2018-12-16 18:28:47,2018-12-17 06:30:02,9383,12.0208,3.7692,3214
2018-12-16 18:34:12,2018-12-16 21:48:25,3872,3.2369,1.2333,3540
2018-12-16 18:43:50,2018-12-16 20:44:55,5950,2.0181,2.0181,3375
2018-12-16 18:47:27,2018-12-16 21:15:19,7536,2.4644,2.4644,3096
2018-12-16 20:40:54,2018-12-17 07:10:08,9863,10.4872,4.5278,3302
2018-12-16 21:21:46,2018-12-17 09:30:00,67950,12.1372,8.475,8268
2018-12-16 21:54:15,2018-12-17 08:37:09,9130,10.715,3.5,3360
2018-12-16 22:44:03,2018-12-17 08:00:25,10049,9.2728,4.25,3480
2018-12-17 06:37:12,2018-12-17 09:55:05,9073,3.2981,3.2814,3240
2018-12-17 07:26:29,2018-12-17 16:30:49,3428,9.0722,1.2503,3604
2018-12-17 07:52:38,2018-12-17 11:45:58,9610,3.8889,3.7506,3400
2018-12-17 07:56:40,2018-12-17 13:16:54,7070,5.3372,3.0556,3240
2018-12-17 08:09:21,2018-12-17 17:23:12,7465,9.2308,2.2333,3480
2018-12-17 08:51:38,2018-12-17 11:58:12,6580,3.11,2.17,3552
2018-12-17 09:03:15,2018-12-17 12:22:25,34310,3.3194,3.2403,10796
2018-12-17 09:12:29,2018-12-17 12:21:54,9040,3.1569,3.1569,3379
2018-12-17 09:59:34,2018-12-17 11:04:15,9485,1.0781,1.0781,8864
2018-12-17 10:17:49,2018-12-17 14:38:42,19876,4.3481,4.0003,6736
2018-12-17 10:41:33,2018-12-17 14:37:33,4260,3.9333,2.2242,3240
2018-12-17 11:52:32,2018-12-17 14:50:34,8768,2.9672,2.9506,3240
2018-12-17 11:57:11,2018-12-17 15:43:15,19204,3.7678,2.7503,8880
2018-12-17 12:02:32,2018-12-17 13:12:35,3916,1.1675,1.1675,3372
2018-12-17 12:57:49,2018-12-17 15:05:07,6820,2.1217,2.1217,3480
2018-12-17 13:06:15,2018-12-17 15:47:34,28320,2.69,2.69,10800
2018-12-17 13:20:00,2018-12-17 13:56:01,2068,0.6003,0.6003,3472
2018-12-17 13:51:46,2018-12-17 16:50:12,9250,2.9739,2.9739,3364
2018-12-17 13:58:24,2018-12-17 15:43:00,15070,1.74,1.74,9471
2018-12-17 15:12:05,2018-12-17 18:29:00,6999,3.2819,2.7986,3480
2018-12-17 15:23:04,2018-12-17 16:22:50,2790,1,1,2840
2018-12-17 15:39:30,2018-12-19 06:39:08,10810,38.9939,5.3417,3240
2018-12-17 16:54:44,2018-12-18 00:20:32,8812,7.43,7.43,3180
2018-12-17 18:16:39,2018-12-17 19:57:02,1844,1.6731,0.5731,10890
2018-12-17 18:29:15,2018-12-18 08:35:22,4280,14.1019,2.3333,3240
2018-12-17 18:58:24,2018-12-17 22:16:10,9037,3.2961,3.2961,3360
2018-12-18 04:38:36,2018-12-18 17:14:40,6070,12.6,1.86,3400
2018-12-18 07:02:03,2018-12-18 15:02:02,7641,8,3,3320
2018-12-18 07:26:02,2018-12-18 08:51:37,4092,1.4264,1.2503,3488
2018-12-18 07:36:00,2018-12-18 17:20:33,11665,9.7425,3.7503,3400
2018-12-18 07:43:54,2018-12-18 10:21:34,9520,2.63,2.63,3680
2018-12-18 07:45:31,2018-12-18 12:15:53,11830,4.51,3.49,3480
2018-12-18 08:00:36,2018-12-18 17:14:46,8474,9.2361,2.7344,3456
2018-12-18 08:29:21,2018-12-18 16:13:22,9409,7.7336,3.0003,3652
2018-12-18 08:44:41,2018-12-18 13:17:29,50,4.5467,0,40
2018-12-18 10:38:50,2018-12-18 15:38:02,11702,4.9867,3.7503,3395
2018-12-18 11:05:32,2018-12-18 12:57:15,6209,1.8619,1.8619,3382
2018-12-18 11:10:17,2018-12-18 11:59:15,2690,0.82,0.82,3360
2018-12-18 11:16:06,2018-12-18 13:30:31,6660,2.2403,1.9817,3560
2018-12-18 11:24:04,2018-12-18 15:00:55,50110,3.6142,3.6142,16600
2018-12-18 12:03:29,2018-12-18 13:51:55,12680,1.8072,1.8072,10984
2018-12-18 12:26:22,2018-12-18 14:33:51,6740,2.12,2.12,3552
2018-12-18 13:25:45,2018-12-18 21:09:10,18782,7.7236,3.7503,6756
2018-12-18 14:05:02,2018-12-19 08:31:26,11211,18.44,4.4161,3440
2018-12-18 14:23:59,2018-12-18 16:40:54,7010,2.28,2.28,3532
2018-12-18 14:59:26,2018-12-18 16:42:04,5724,1.7106,1.7106,3376
2018-12-18 15:05:53,2018-12-18 16:57:03,5819,1.8528,1.8528,3200
2018-12-18 15:39:17,2018-12-18 21:37:38,64971,5.9725,5.9725,11200
2018-12-18 17:16:52,2018-12-18 19:29:52,6509,2.2167,2.2167,3320
2018-12-18 17:19:47,2018-12-18 20:25:55,20090,3.1022,2.7419,8789
2018-12-18 18:01:35,2018-12-18 18:24:23,839,0.38,0.38,2227
2018-12-18 18:13:55,2018-12-19 07:14:55,9653,13.0167,3.7769,3270
2018-12-18 18:48:07,2018-12-19 06:20:42,9228,11.5431,3.5111,3233
2018-12-18 19:08:05,2018-12-19 07:21:05,49370,12.2167,6.2289,8218
2018-12-18 19:27:56,2018-12-19 10:40:00,9830,15.2011,4.3678,3360
2018-12-18 19:33:39,2018-12-19 04:45:32,31690,9.2,3.94,10200
2018-12-18 19:37:42,2018-12-18 20:32:07,9070,0.91,0.91,10249
2018-12-18 21:19:44,2018-12-19 10:17:28,20843,12.9622,2.2706,9619
2018-12-19 04:34:36,2018-12-19 17:15:27,4430,12.6808,1.7503,2712
2018-12-19 04:35:49,2018-12-19 17:49:30,5280,13.23,1.65,3444
2018-12-19 06:59:21,2018-12-19 10:59:12,7799,4,3,3360
2018-12-19 07:54:24,2018-12-19 08:47:30,3085,0.885,0.885,3532
2018-12-19 07:56:20,2018-12-19 15:57:38,11676,8.0217,3.7503,3395
2018-12-19 07:57:57,2018-12-19 10:45:48,8736,2.7975,2.7975,3356
2018-12-19 08:11:16,2018-12-19 08:35:21,1273,0.4014,0.3847,3348
2018-12-19 08:26:15,2018-12-19 17:04:39,6220,8.64,1.8125,3560
